words	tf-idf
wrinkled	3.62826056754
dull	3.62826056754
realest	3.62826056754
meals	3.62826056754
glows	3.62826056754
fatal	3.62826056754
miras	3.62826056754
coldplay	3.62826056754
boney	3.62826056754
delay	3.62826056754
jab	3.62826056754
aceleran	3.62826056754
homes	3.62826056754
castillo	3.62826056754
enloqueciendo	3.62826056754
con	3.62280162125
fuck	3.62280162125
warn	3.6174490637
arrow	3.6174490637
size	3.6174490637
palace	3.6174490637
tequila	3.6174490637
stain	3.6174490637
wood	3.6174490637
scar	3.6174490637
beyonce	3.6174490637
league	3.6174490637
reverse	3.6174490637
mustard	3.6174490637
jason	3.6174490637
involved	3.6174490637
warned	3.6174490637
4th	3.6174490637
va	3.6174490637
reckless	3.6174490637
break	3.61091791264
life	3.61091791264
fall	3.61091791264
real	3.55534806149
tonight	3.55534806149
wasting	3.54715738926
breathless	3.54715738926
thirsty	3.54715738926
pedal	3.54715738926
resist	3.52080058343
im	3.52080058343
wash	3.52080058343
demons	3.52080058343
whoo	3.52080058343
mind	3.49650756147
turn	3.49650756147
storm	3.47980252574
hoping	3.4788045594
hot	3.46585150336
lie	3.46585150336
day	3.43398720449
fuckin	3.43353206463
liquor	3.43353206463
skinny	3.43353206463
blowin	3.43353206463
roads	3.43353206463
run	3.40119738166
part	3.39127401605
play	3.36729582999
verse	3.31233414011
ah	3.31136417067
cool	3.295836866
lock	3.2947122825
una	3.2947122825
wrong	3.25809653802
bad	3.25809653802
head	3.25809653802
place	3.25809653802
perfect	3.25466658833
beat	3.25466658833
roof	3.25316443479
fat	3.25316443479
show	3.21887582487
ta	3.21887582487
hold	3.17805383035
stop	3.17805383035
light	3.17805383035
war	3.13730126603
hit	3.13730126603
eat	3.13730126603
hear	3.13549421593
mama	3.13172216295
damn	3.13172216295
swing	3.12385950195
thing	3.09104245336
wait	3.09104245336
loving	3.09104245336
roller	3.08415095512
mi	3.08415095512
staying	3.08415095512
embrace	3.08415095512
intro	3.08415095512
american	3.08415095512
drug	3.08415095512
pussy	3.08415095512
haze	3.0553550707
rewind	3.0553550707
toe	3.0553550707
tokyo	3.0553550707
silent	3.0553550707
palms	3.0553550707
ashes	3.0553550707
couch	3.0553550707
amnesia	3.0553550707
kissing	3.0553550707
wiser	3.0553550707
orbit	3.0553550707
feat	3.0553550707
cuts	3.0553550707
shoulders	3.0553550707
tone	3.0553550707
carries	3.0553550707
told	3.04452243772
bring	3.04452243772
yea	3.03939754431
throw	3.03939754431
aim	3.03371249357
remind	3.03371249357
west	3.03371249357
gas	3.03371249357
watch	2.99573227355
crying	2.99573227355
high	2.99573227355
sky	2.99573227355
wave	2.98091953028
free	2.94443897917
call	2.94443897917
holding	2.94443897917
eyes	2.94443897917
start	2.94443897917
song	2.94443897917
awake	2.93993091474
drinking	2.93993091474
taste	2.93297013965
crazy	2.91710977071
big	2.8903717579
destroyed	2.86676055712
hidden	2.86676055712
jewels	2.86676055712
amor	2.86676055712
mold	2.86676055712
barbie	2.86676055712
chic	2.86676055712
seas	2.86676055712
lands	2.86676055712
bubble	2.86676055712
cuerpo	2.86676055712
sandwich	2.86676055712
flaunt	2.86676055712
24	2.86676055712
messed	2.86676055712
moan	2.86676055712
decline	2.86676055712
anna	2.86676055712
lesson	2.86676055712
katy	2.86676055712
torture	2.86676055712
bothered	2.86676055712
hathaway	2.86676055712
jag	2.86676055712
piano	2.86676055712
prayers	2.86676055712
limits	2.86676055712
caddy	2.86676055712
inch	2.86676055712
fireman	2.86676055712
batteries	2.86676055712
ass	2.8351937444
lights	2.83321334406
side	2.83321334406
feeling	2.83321334406
things	2.83321334406
people	2.83321334406
inside	2.83321334406
sound	2.83321334406
money	2.83321334406
thinking	2.83321334406
ahead	2.83321334406
fun	2.83321334406
rise	2.82112623698
bridge	2.82112623698
bitch	2.82112623698
grab	2.82112623698
drunk	2.82112623698
stupid	2.81639210785
blow	2.81639210785
chorus	2.81639210785
livin	2.81639210785
act	2.74671769577
stars	2.74671769577
darling	2.74671769577
reach	2.74671769577
letter	2.72501526372
exist	2.72501526372
birthday	2.72501526372
hips	2.72501526372
winning	2.72501526372
minute	2.7080502011
broken	2.7080502011
fine	2.7080502011
find	2.7080502011
words	2.7080502011
chest	2.70703611774
team	2.70703611774
flames	2.70703611774
woo	2.70703611774
beast	2.70703611774
mouth	2.68752107256
summer	2.68752107256
kick	2.68752107256
send	2.68752107256
saturday	2.65654303586
hearing	2.65654303586
rushing	2.65654303586
honest	2.65654303586
sat	2.65654303586
celebrate	2.65654303586
hoes	2.65654303586
screen	2.65654303586
blessing	2.65654303586
death	2.65654303586
kingdom	2.65654303586
doll	2.65654303586
heartbeat	2.65654303586
hotel	2.65654303586
suit	2.65654303586
meaning	2.65654303586
sink	2.65654303586
danger	2.65654303586
july	2.65654303586
dope	2.65654303586
table	2.65654303586
match	2.65654303586
pa	2.65654303586
escape	2.63996754238
worst	2.63996754238
king	2.63996754238
wrote	2.63996754238
missing	2.63996754238
letting	2.63996754238
red	2.63905732962
till	2.63905732962
pain	2.63905732962
dark	2.63905732962
fire	2.63905732962
long	2.63905732962
lose	2.63905732962
hide	2.56494935746
leave	2.56494935746
remember	2.56494935746
bit	2.56494935746
babe	2.56494935746
hands	2.56494935746
change	2.54518664574
pray	2.54518664574
sing	2.54518664574
alive	2.54518664574
tired	2.54345551204
clear	2.54345551204
insane	2.54345551204
room	2.48490664979
girls	2.48490664979
hand	2.48490664979
running	2.48490664979
full	2.48490664979
hard	2.48490664979
put	2.48490664979
thought	2.48490664979
made	2.48490664979
chance	2.48490664979
louder	2.43158003797
de	2.43158003797
brown	2.43158003797
plastic	2.43158003797
won	2.43158003797
lane	2.43158003797
oooh	2.43083517747
dying	2.43083517747
em	2.43083517747
message	2.43083517747
black	2.42872529182
pretend	2.42872529182
space	2.42872529182
river	2.42872529182
giving	2.42872529182
leaving	2.42872529182
cruising	2.42131160672
hundreds	2.42131160672
victory	2.42131160672
bringin	2.42131160672
innocent	2.42131160672
stumble	2.42131160672
retire	2.42131160672
appeal	2.42131160672
tub	2.42131160672
cities	2.42131160672
flashing	2.42131160672
starving	2.42131160672
te	2.42131160672
fading	2.42131160672
smart	2.42131160672
lottery	2.42131160672
cage	2.42131160672
mio	2.42131160672
ese	2.42131160672
hiding	2.42131160672
met	2.3978952728
work	2.3978952728
falling	2.3978952728
living	2.3978952728
open	2.3978952728
sun	2.3978952728
found	2.3978952728
reason	2.3978952728
control	2.3978952728
home	2.3978952728
worth	2.38012745025
fit	2.38012745025
club	2.38012745025
stronger	2.38012745025
bringing	2.34720038896
daughter	2.34720038896
bite	2.34720038896
nasty	2.34720038896
human	2.34720038896
promises	2.34720038896
test	2.34720038896
freaky	2.34720038896
en	2.34720038896
whatcha	2.34720038896
rage	2.34720038896
keeping	2.34720038896
numb	2.34720038896
weight	2.34720038896
horse	2.34720038896
hella	2.34720038896
michael	2.34720038896
pulling	2.34720038896
se	2.34720038896
nigga	2.34720038896
loud	2.30258509299
mine	2.30258509299
gave	2.30258509299
live	2.30258509299
cold	2.30258509299
care	2.30258509299
bright	2.30258509299
wake	2.30258509299
sleeping	2.30258509299
stand	2.30258509299
forget	2.30258509299
close	2.30258509299
kiss	2.30258509299
truth	2.30258509299
alright	2.30258509299
glass	2.29853257479
round	2.29853257479
write	2.29853257479
spend	2.29853257479
boys	2.29853257479
body	2.29853257479
ohsay	2.28917754577
neighbours	2.28917754577
regal	2.28917754577
muthafuckin	2.28917754577
amwin	2.28917754577
missionary	2.28917754577
graces	2.28917754577
streem	2.28917754577
nowfair	2.28917754577
levitate	2.28917754577
serenade	2.28917754577
stared	2.28917754577
ignoring	2.28917754577
julio	2.28917754577
cheats	2.28917754577
eastwood	2.28917754577
coins	2.28917754577
steering	2.28917754577
wary	2.28917754577
waro	2.28917754577
sobering	2.28917754577
biatch	2.28917754577
gasoline	2.28917754577
mandela	2.28917754577
crystallizes	2.28917754577
revisitin	2.28917754577
classicsay	2.28917754577
feature	2.28917754577
cheetah	2.28917754577
pizza	2.28917754577
destined	2.28917754577
sentir	2.28917754577
wins	2.28917754577
harley	2.28917754577
backwoods	2.28917754577
handcuff	2.28917754577
twitter	2.28917754577
streemboom	2.28917754577
yeahfeat	2.28917754577
lento	2.28917754577
upit	2.28917754577
ducking	2.28917754577
meam	2.28917754577
truant	2.28917754577
whoosh	2.28917754577
greasy	2.28917754577
aisle	2.28917754577
steroids	2.28917754577
disappearing	2.28917754577
discotheque	2.28917754577
olde	2.28917754577
ranging	2.28917754577
exulted	2.28917754577
bassguess	2.28917754577
fufu	2.28917754577
seater	2.28917754577
hypnotize	2.28917754577
gloryla	2.28917754577
ringin	2.28917754577
panned	2.28917754577
watermelon	2.28917754577
enchant	2.28917754577
pfeiffer	2.28917754577
binge	2.28917754577
35th	2.28917754577
iz	2.28917754577
seattle	2.28917754577
mouse	2.28917754577
overstated	2.28917754577
realizing	2.28917754577
puttin	2.28917754577
marched	2.28917754577
swears	2.28917754577
youoh	2.28917754577
elders	2.28917754577
retreat	2.28917754577
specific	2.28917754577
aregirl	2.28917754577
enemies	2.28917754577
icy	2.28917754577
tonighti	2.28917754577
shards	2.28917754577
sube	2.28917754577
magazines	2.28917754577
againwaking	2.28917754577
shhhh	2.28917754577
tints	2.28917754577
bettin	2.28917754577
mirada	2.28917754577
portions	2.28917754577
emotional	2.28917754577
handed	2.28917754577
geezer	2.28917754577
zona	2.28917754577
breasteses	2.28917754577
kitten	2.28917754577
turnt	2.28917754577
ville	2.28917754577
corazon	2.28917754577
gasping	2.28917754577
reply	2.28917754577
slaying	2.28917754577
hoarse	2.28917754577
shootouts	2.28917754577
sunbathing	2.28917754577
wrongs	2.28917754577
altar	2.28917754577
oop	2.28917754577
cuanto	2.28917754577
bueno	2.28917754577
moscato	2.28917754577
downfall	2.28917754577
tinted	2.28917754577
freezer	2.28917754577
summertaking	2.28917754577
dahmer	2.28917754577
surfing	2.28917754577
mayweather	2.28917754577
iggz	2.28917754577
serving	2.28917754577
pointed	2.28917754577
nowit	2.28917754577
bucking	2.28917754577
unplanned	2.28917754577
simplicity	2.28917754577
forgettin	2.28917754577
flurries	2.28917754577
eagle	2.28917754577
tocarte	2.28917754577
xx	2.28917754577
cris	2.28917754577
exploring	2.28917754577
14	2.28917754577
twinkies	2.28917754577
tasted	2.28917754577
grotto	2.28917754577
marathon	2.28917754577
snorting	2.28917754577
complaints	2.28917754577
ferrari	2.28917754577
dolor	2.28917754577
followingmy	2.28917754577
estoy	2.28917754577
thumpin	2.28917754577
silencio	2.28917754577
salga	2.28917754577
seam	2.28917754577
boundaries	2.28917754577
sirens	2.28917754577
impregnated	2.28917754577
coma	2.28917754577
warhol	2.28917754577
pot	2.28917754577
stretched	2.28917754577
capable	2.28917754577
peaceful	2.28917754577
nevuary	2.28917754577
vest	2.28917754577
rubbing	2.28917754577
mixtape	2.28917754577
spiraling	2.28917754577
followers	2.28917754577
jeffrey	2.28917754577
foam	2.28917754577
footprint	2.28917754577
foyer	2.28917754577
murda	2.28917754577
risking	2.28917754577
rosa	2.28917754577
mirrored	2.28917754577
selma	2.28917754577
fractals	2.28917754577
whatif	2.28917754577
epiphanies	2.28917754577
lotto	2.28917754577
eiffel	2.28917754577
olor	2.28917754577
innocence	2.28917754577
aphrodite	2.28917754577
stations	2.28917754577
mondays	2.28917754577
valencia	2.28917754577
pumin	2.28917754577
graduate	2.28917754577
hoooooooooo	2.28917754577
spouse	2.28917754577
curve	2.28917754577
deluxe	2.28917754577
jessie	2.28917754577
milf	2.28917754577
swirling	2.28917754577
liars	2.28917754577
balmain	2.28917754577
programme	2.28917754577
dunk	2.28917754577
witnessed	2.28917754577
backlash	2.28917754577
youshe	2.28917754577
depart	2.28917754577
palabras	2.28917754577
corta	2.28917754577
munchies	2.28917754577
texting	2.28917754577
zedd	2.28917754577
tacky	2.28917754577
miro	2.28917754577
chucks	2.28917754577
scan	2.28917754577
mcqueen	2.28917754577
nyquil	2.28917754577
pond	2.28917754577
clint	2.28917754577
plottin	2.28917754577
ablaze	2.28917754577
bizness	2.28917754577
comatose	2.28917754577
photoshop	2.28917754577
alli	2.28917754577
paths	2.28917754577
hahahahahaha	2.28917754577
robbin	2.28917754577
seefirst	2.28917754577
reverend	2.28917754577
daddies	2.28917754577
bald	2.28917754577
hepburn	2.28917754577
centerfold	2.28917754577
inbetween	2.28917754577
caption	2.28917754577
5th	2.28917754577
smoother	2.28917754577
prediction	2.28917754577
throttle	2.28917754577
kinm	2.28917754577
skippy	2.28917754577
swerve	2.28917754577
backseat	2.28917754577
7x	2.28917754577
70	2.28917754577
overdrive	2.28917754577
longest	2.28917754577
competing	2.28917754577
distraction	2.28917754577
motorcycles	2.28917754577
timeless	2.28917754577
achieved	2.28917754577
feared	2.28917754577
abrazarte	2.28917754577
monsters	2.28917754577
craters	2.28917754577
ike	2.28917754577
expensive	2.28917754577
weaving	2.28917754577
raced	2.28917754577
selfieall	2.28917754577
wimps	2.28917754577
cages	2.28917754577
gangstas	2.28917754577
skype	2.28917754577
slanging	2.28917754577
suplico	2.28917754577
frizz	2.28917754577
acapella	2.28917754577
throats	2.28917754577
doorbell	2.28917754577
yolo	2.28917754577
mighta	2.28917754577
30k	2.28917754577
namesaturday	2.28917754577
rum	2.28917754577
kyuh	2.28917754577
violins	2.28917754577
brignac	2.28917754577
stylin	2.28917754577
anywaywe	2.28917754577
poder	2.28917754577
pimpin	2.28917754577
pastor	2.28917754577
girlfriends	2.28917754577
influence	2.28917754577
stripper	2.28917754577
department	2.28917754577
texted	2.28917754577
stressin	2.28917754577
underrated	2.28917754577
palpita	2.28917754577
resistance	2.28917754577
peering	2.28917754577
babemy	2.28917754577
brigade	2.28917754577
g3	2.28917754577
magia	2.28917754577
bernie	2.28917754577
unsatisfied	2.28917754577
ocho	2.28917754577
plead	2.28917754577
cryingbaby	2.28917754577
attire	2.28917754577
confession	2.28917754577
heartblacked	2.28917754577
offthis	2.28917754577
finery	2.28917754577
salad	2.28917754577
thin	2.28917754577
slid	2.28917754577
dripping	2.28917754577
dominant	2.28917754577
lovepayayayayay	2.28917754577
epiphany	2.28917754577
honda	2.28917754577
spillin	2.28917754577
masterpieces	2.28917754577
civics	2.28917754577
awakeyou	2.28917754577
alexander	2.28917754577
crowds	2.28917754577
ferguson	2.28917754577
kindness	2.28917754577
encaptured	2.28917754577
whis	2.28917754577
illuminate	2.28917754577
sands	2.28917754577
armor	2.28917754577
announced	2.28917754577
umbrella	2.28917754577
flameone	2.28917754577
juxtapositionin	2.28917754577
ruins	2.28917754577
laps	2.28917754577
wagging	2.28917754577
repping	2.28917754577
problemit	2.28917754577
isolation	2.28917754577
llevas	2.28917754577
ari	2.28917754577
liife	2.28917754577
sinatra	2.28917754577
nobodyi	2.28917754577
romaine	2.28917754577
laurent	2.28917754577
nearer	2.28917754577
120	2.28917754577
penetrate	2.28917754577
daffodils	2.28917754577
backnice	2.28917754577
kidsi	2.28917754577
nightmare	2.28917754577
youla	2.28917754577
destino	2.28917754577
banna	2.28917754577
hippies	2.28917754577
mistle	2.28917754577
ch	2.28917754577
acres	2.28917754577
controlled	2.28917754577
rewindin	2.28917754577
bathtub	2.28917754577
site	2.28917754577
lust	2.28917754577
dai	2.28917754577
troy	2.28917754577
enamored	2.28917754577
drawing	2.28917754577
stored	2.28917754577
solider	2.28917754577
prominent	2.28917754577
washrags	2.28917754577
armand	2.28917754577
manhey	2.28917754577
descemer	2.28917754577
liking	2.28917754577
grinding	2.28917754577
fluorescent	2.28917754577
staked	2.28917754577
individually	2.28917754577
celebratecome	2.28917754577
ooooo	2.28917754577
mississippi	2.28917754577
legends	2.28917754577
kalot	2.28917754577
dickmatised	2.28917754577
myx	2.28917754577
pin	2.28917754577
rebelled	2.28917754577
illegally	2.28917754577
god	2.19722457734
easy	2.19722457734
dreams	2.19722457734
floor	2.19722457734
boy	2.19722457734
heard	2.19722457734
forever	2.19722457734
rest	2.19722457734
touch	2.19722457734
burning	2.19722457734
fast	2.19722457734
smile	2.19722457734
feet	2.19722457734
face	2.19722457734
slowly	2.19722457734
drink	2.19722457734
friends	2.19722457734
mess	2.19157904029
born	2.19157904029
clouds	2.19157904029
brain	2.19157904029
killing	2.19157904029
thousand	2.19157904029
pick	2.19157904029
breathing	2.19157904029
magic	2.19157904029
sex	2.19157904029
realize	2.19157904029
stuck	2.18348408962
knowing	2.18348408962
cup	2.18348408962
fucking	2.18348408962
bird	2.18348408962
shut	2.18348408962
loves	2.18348408962
count	2.18348408962
kinda	2.18348408962
school	2.15093224578
turning	2.15093224578
voice	2.15093224578
beating	2.15093224578
fly	2.15093224578
yo	2.15093224578
fear	2.15093224578
taking	2.15093224578
heavenly	2.1052605467
bay	2.1052605467
chill	2.1052605467
showing	2.1052605467
filled	2.1052605467
police	2.1052605467
yup	2.1052605467
treasure	2.1052605467
por	2.1052605467
writing	2.1052605467
spirit	2.1052605467
4	2.1052605467
planets	2.1052605467
shade	2.1052605467
grey	2.1052605467
whistle	2.1052605467
grip	2.1052605467
grand	2.1052605467
prince	2.1052605467
fresh	2.1052605467
bleeding	2.1052605467
sweaty	2.1052605467
named	2.1052605467
wrist	2.1052605467
pause	2.1052605467
view	2.1052605467
chains	2.1052605467
minutes	2.1052605467
sees	2.09444904286
super	2.09444904286
working	2.09444904286
spot	2.09444904286
seat	2.09444904286
jumped	2.09444904286
fish	2.09444904286
art	2.09444904286
arms	2.07944154168
friend	2.07944154168
dance	2.07944154168
water	2.07944154168
knew	2.07944154168
ground	2.07944154168
morning	2.07944154168
miles	2.07944154168
nights	2.07944154168
gold	2.07944154168
game	2.07944154168
ride	2.07944154168
move	2.07944154168
shame	1.98054017084
white	1.98054017084
shot	1.98054017084
kill	1.98054017084
dreaming	1.98054017084
set	1.98054017084
uh	1.98054017084
deny	1.98054017084
party	1.98054017084
smell	1.96857360383
woman	1.96857360383
family	1.96857360383
mirror	1.96857360383
single	1.96857360383
harder	1.96857360383
hurt	1.94591014906
word	1.94591014906
end	1.94591014906
days	1.94591014906
air	1.94591014906
true	1.94591014906
felt	1.94591014906
rhythm	1.94591014906
die	1.94591014906
car	1.94591014906
soul	1.94591014906
city	1.94591014906
drive	1.94591014906
worry	1.94591014906
dream	1.94591014906
kind	1.94591014906
pretty	1.94591014906
ready	1.94591014906
young	1.94591014906
standing	1.94591014906
times	1.94591014906
walk	1.94591014906
understand	1.94591014906
rings	1.88075082465
push	1.88075082465
locked	1.88075082465
figure	1.88075082465
huh	1.88075082465
asleep	1.88075082465
jeans	1.88075082465
dare	1.88075082465
drums	1.88075082465
lipstick	1.88075082465
beginning	1.88075082465
feed	1.88075082465
paint	1.88075082465
hundred	1.88075082465
plan	1.88075082465
dumb	1.88075082465
woke	1.88075082465
tongue	1.88075082465
answer	1.86011229909
screaming	1.86011229909
dawn	1.86011229909
twisted	1.86011229909
showed	1.86011229909
dj	1.86011229909
ignore	1.86011229909
lied	1.86011229909
box	1.86011229909
ey	1.86011229909
color	1.86011229909
knife	1.86011229909
5	1.86011229909
ticket	1.86011229909
chase	1.86011229909
animal	1.86011229909
sin	1.86011229909
jesus	1.86011229909
mic	1.86011229909
wishing	1.86011229909
joy	1.86011229909
nicki	1.86011229909
wet	1.86011229909
biggest	1.86011229909
dressed	1.86011229909
confetti	1.80872453185
leaders	1.80872453185
preacher	1.80872453185
deadbeat	1.80872453185
saint	1.80872453185
pullin	1.80872453185
cocaine	1.80872453185
passport	1.80872453185
separated	1.80872453185
loosen	1.80872453185
stressing	1.80872453185
babyyou	1.80872453185
oven	1.80872453185
easier	1.80872453185
eventually	1.80872453185
detroit	1.80872453185
ate	1.80872453185
filter	1.80872453185
mini	1.80872453185
visionary	1.80872453185
freeway	1.80872453185
incomplete	1.80872453185
handlin	1.80872453185
lessons	1.80872453185
cockin	1.80872453185
bat	1.80872453185
dipping	1.80872453185
brag	1.80872453185
drippin	1.80872453185
turner	1.80872453185
echoed	1.80872453185
tho	1.80872453185
polos	1.80872453185
cherry	1.80872453185
outro	1.80872453185
disappeared	1.80872453185
deadly	1.80872453185
keeper	1.80872453185
sol	1.80872453185
batman	1.80872453185
invincible	1.80872453185
bargain	1.80872453185
howling	1.80872453185
evergreen	1.80872453185
sendin	1.80872453185
junk	1.80872453185
earned	1.80872453185
phrase	1.80872453185
thorns	1.80872453185
jim	1.80872453185
attraction	1.80872453185
possibilities	1.80872453185
torch	1.80872453185
internet	1.80872453185
drownin	1.80872453185
massive	1.80872453185
oohh	1.80872453185
foreplay	1.80872453185
alley	1.80872453185
breakfast	1.80872453185
discovered	1.80872453185
storms	1.80872453185
lighter	1.80872453185
dates	1.80872453185
gente	1.80872453185
pole	1.80872453185
ratchet	1.80872453185
bathe	1.80872453185
purse	1.80872453185
motherfuckin	1.80872453185
relief	1.80872453185
frown	1.80872453185
exit	1.80872453185
misbehave	1.80872453185
coupe	1.80872453185
lounging	1.80872453185
flirt	1.80872453185
rust	1.80872453185
slang	1.80872453185
drawers	1.80872453185
amount	1.80872453185
clapping	1.80872453185
charge	1.80872453185
instrumental	1.80872453185
knowi	1.80872453185
grill	1.80872453185
mall	1.80872453185
intended	1.80872453185
dread	1.80872453185
23	1.80872453185
hounds	1.80872453185
pum	1.80872453185
passes	1.80872453185
rifle	1.80872453185
reckon	1.80872453185
model	1.80872453185
physics	1.80872453185
carefully	1.80872453185
heavens	1.80872453185
flights	1.80872453185
fiend	1.80872453185
marilyn	1.80872453185
retarded	1.80872453185
smashing	1.80872453185
rave	1.80872453185
purpose	1.80872453185
spine	1.80872453185
tasting	1.80872453185
glamour	1.80872453185
biggie	1.80872453185
lemon	1.80872453185
preachers	1.80872453185
mayonnaise	1.80872453185
hooks	1.80872453185
garden	1.80872453185
continues	1.80872453185
knight	1.80872453185
crow	1.80872453185
aretha	1.80872453185
led	1.80872453185
tires	1.80872453185
stream	1.80872453185
cheeks	1.80872453185
praise	1.80872453185
offense	1.80872453185
blessings	1.80872453185
famous	1.80872453185
galaxy	1.80872453185
dan	1.80872453185
playground	1.80872453185
mewhen	1.80872453185
blowi	1.80872453185
howled	1.80872453185
fella	1.80872453185
filthy	1.80872453185
travelled	1.80872453185
clanging	1.80872453185
deeply	1.80872453185
mil	1.80872453185
mileage	1.80872453185
bedroom	1.80872453185
jar	1.80872453185
rooftop	1.80872453185
banish	1.80872453185
difficult	1.80872453185
outcast	1.80872453185
granddad	1.80872453185
commitment	1.80872453185
artifacts	1.80872453185
kidding	1.80872453185
overflow	1.80872453185
rubble	1.80872453185
rumors	1.80872453185
slap	1.80872453185
sleep	1.79175946923
talking	1.79175946923
fight	1.79175946923
bound	1.79175946923
low	1.79175946923
door	1.79175946923
beautiful	1.79175946923
playing	1.79175946923
late	1.79175946923
feels	1.79175946923
straight	1.79175946923
line	1.79175946923
meet	1.79175946923
bed	1.79175946923
top	1.77900912081
dear	1.77900912081
daddy	1.77900912081
skin	1.77900912081
tear	1.77900912081
window	1.77900912081
everyday	1.77900912081
thinkin	1.77900912081
peace	1.77900912081
road	1.77900912081
phone	1.77900912081
land	1.77900912081
looked	1.77900912081
tough	1.69563700803
ice	1.69563700803
rolling	1.69563700803
confused	1.69563700803
silence	1.69563700803
breath	1.69563700803
bottle	1.69563700803
silver	1.69563700803
