words	tf-idf
rock	4.18289380509
dancin	4.16015264413
night	4.15888308336
good	4.14313472639
lose	4.12713438505
coast	4.09139163427
le	4.09139163427
lonely	4.07753744391
tonight	4.06044301055
mercy	4.05998962042
wo	4.04305126783
heart	4.04305126783
dance	4.02535169074
guarantee	3.9848145538
hug	3.9848145538
dre	3.94898914207
thang	3.94898914207
shakin	3.94898914207
complicated	3.94898914207
flag	3.94898914207
finds	3.94898914207
planet	3.94898914207
thing	3.93182563272
cut	3.92129494261
hips	3.8986154582
beat	3.89789968789
head	3.89182029811
de	3.87519121292
boo	3.87519121292
sayin	3.87519121292
give	3.87120101091
real	3.87120101091
day	3.87120101091
party	3.83088762465
ooh	3.80666248977
world	3.80666248977
ta	3.80666248977
shake	3.79579386711
mama	3.79579386711
call	3.78418963392
work	3.78418963392
mind	3.78418963392
stand	3.78418963392
alright	3.78418963392
huh	3.76150164931
ay	3.76150164931
stop	3.76120011569
face	3.76120011569
walk	3.76120011569
life	3.73766961828
mi	3.72892958369
las	3.72892958369
harder	3.72388798653
walkin	3.72022459817
creeping	3.72022459817
attention	3.72022459817
find	3.7135720667
music	3.63758615973
ovation	3.62826056754
specially	3.62826056754
stressed	3.62826056754
mush	3.62826056754
cuttin	3.62826056754
canta	3.62826056754
obie	3.62826056754
electronic	3.62826056754
tov	3.62826056754
ram	3.62826056754
magnum	3.62826056754
spite	3.62826056754
symphonic	3.62826056754
quieres	3.62826056754
upfront	3.62826056754
ropes	3.62826056754
amour	3.62826056754
polaroid	3.62826056754
meets	3.62826056754
forsaken	3.62826056754
perfecto	3.62826056754
vanity	3.62826056754
prowl	3.62826056754
discriminate	3.62826056754
mazel	3.62826056754
roc	3.62826056754
marks	3.62826056754
fistful	3.62826056754
marvelous	3.62826056754
ragatanga	3.62826056754
payin	3.62826056754
conoce	3.62826056754
busta	3.62826056754
trustin	3.62826056754
cheese	3.62826056754
bling	3.62826056754
typically	3.62826056754
intoxicate	3.62826056754
toca	3.62826056754
compositor	3.62826056754
3008	3.62826056754
lanes	3.62826056754
kuniva	3.62826056754
elvis	3.62826056754
incarceration	3.62826056754
cabe	3.62826056754
intact	3.62826056754
spreading	3.62826056754
poot	3.62826056754
alma	3.62826056754
blankly	3.62826056754
christian	3.62826056754
lustin	3.62826056754
vez	3.62826056754
media	3.62826056754
caimos	3.62826056754
appreciation	3.62826056754
refrigerator	3.62826056754
juego	3.62826056754
piss	3.62826056754
gmb	3.62826056754
consume	3.62826056754
barranquilla	3.62826056754
darse	3.62826056754
caer	3.62826056754
chokin	3.62826056754
chickens	3.62826056754
pillars	3.62826056754
spittin	3.62826056754
deserves	3.62826056754
jacks	3.62826056754
bygones	3.62826056754
cia	3.62826056754
verme	3.62826056754
fries	3.62826056754
defined	3.62826056754
himno	3.62826056754
nau	3.62826056754
ritmo	3.62826056754
shackles	3.62826056754
deseada	3.62826056754
friendly	3.62826056754
addresses	3.62826056754
soundcheck	3.62826056754
limp	3.62826056754
procrastinate	3.62826056754
balls	3.62826056754
raps	3.62826056754
partna	3.62826056754
nanaeo	3.62826056754
prenup	3.62826056754
doce	3.62826056754
mete	3.62826056754
jessica	3.62826056754
trampa	3.62826056754
interview	3.62826056754
homey	3.62826056754
goza	3.62826056754
capture	3.62826056754
tambien	3.62826056754
quiere	3.62826056754
refugees	3.62826056754
perks	3.62826056754
articulate	3.62826056754
van	3.62826056754
percent	3.62826056754
stick	3.62280162125
destroyed	3.6174490637
shittin	3.6174490637
ton	3.6174490637
tool	3.6174490637
fashion	3.6174490637
freeway	3.6174490637
plate	3.6174490637
cherry	3.6174490637
yelling	3.6174490637
muster	3.6174490637
milk	3.6174490637
attraction	3.6174490637
akon	3.6174490637
ol	3.6174490637
scaring	3.6174490637
behavior	3.6174490637
llama	3.6174490637
perfectly	3.6174490637
shallow	3.6174490637
jon	3.6174490637
teasing	3.6174490637
roman	3.6174490637
buckle	3.6174490637
put	3.61091791264
la	3.61091791264
stronger	3.60147154961
show	3.58351893846
bitch	3.58034295471
fight	3.55534806149
read	3.55534806149
bring	3.55534806149
rewind	3.54715738926
innocent	3.54715738926
mas	3.54715738926
checkin	3.54715738926
vamos	3.54715738926
action	3.54715738926
idea	3.54715738926
bumpin	3.54715738926
homies	3.54715738926
slipping	3.54715738926
lamborghini	3.54715738926
gentle	3.54715738926
mistaken	3.54715738926
club	3.53533957657
hard	3.52636052462
home	3.52636052462
type	3.52080058343
resist	3.52080058343
strip	3.52080058343
chicks	3.52080058343
birthday	3.52080058343
south	3.52080058343
comin	3.5128952207
ass	3.5128952207
front	3.5128952207
babe	3.49650756147
surrender	3.47980252574
follow	3.47980252574
east	3.4788045594
fallin	3.4788045594
hot	3.46585150336
lie	3.46585150336
matter	3.4657359028
things	3.4657359028
left	3.4657359028
caught	3.4657359028
angel	3.4657359028
play	3.4657359028
waiting	3.4657359028
listen	3.46542663128
feelin	3.46542663128
leave	3.43398720449
beautiful	3.43398720449
poison	3.43353206463
fuckin	3.43353206463
spit	3.43353206463
chill	3.43353206463
yup	3.43353206463
honest	3.43353206463
fan	3.43353206463
drama	3.43353206463
chick	3.43353206463
passion	3.43353206463
ring	3.41671628016
yo	3.41671628016
started	3.40119738166
times	3.40119738166
2	3.37121058979
floor	3.36729582999
makes	3.36729582999
slowly	3.36729582999
lost	3.36729582999
wrong	3.33220451018
feeling	3.33220451018
hear	3.33220451018
touch	3.33220451018
girls	3.33220451018
hoping	3.31962319261
belong	3.31962319261
wise	3.31962319261
save	3.31136417067
thought	3.295836866
wondering	3.2947122825
lets	3.2947122825
buzz	3.2947122825
banging	3.2947122825
making	3.25809653802
late	3.25809653802
broke	3.25466658833
shut	3.25316443479
tired	3.22794595427
father	3.22794595427
blow	3.22794595427
record	3.22794595427
people	3.21887582487
place	3.21887582487
sweet	3.21887582487
fool	3.19490281675
told	3.17805383035
cry	3.17805383035
job	3.14167356429
acting	3.13730126603
turn	3.13549421593
open	3.13549421593
fun	3.13549421593
kiss	3.13549421593
talk	3.13549421593
hope	3.13549421593
body	3.13172216295
happen	3.12385950195
moonlight	3.12385950195
outta	3.12385950195
secret	3.12385950195
watch	3.09104245336
fall	3.09104245336
ready	3.09104245336
start	3.09104245336
drinkin	3.08415095512
fellas	3.08415095512
jealous	3.08415095512
tip	3.08415095512
cute	3.08415095512
undone	3.08415095512
prince	3.08415095512
camera	3.08415095512
hesitate	3.08415095512
act	3.06471009972
sway	3.0553550707
callin	3.0553550707
blanket	3.0553550707
bringin	3.0553550707
dos	3.0553550707
hay	3.0553550707
usher	3.0553550707
marshall	3.0553550707
hoe	3.0553550707
boulevard	3.0553550707
reading	3.0553550707
ruled	3.0553550707
walks	3.0553550707
snap	3.0553550707
yard	3.0553550707
stomach	3.0553550707
perfection	3.0553550707
growin	3.0553550707
present	3.0553550707
ringing	3.0553550707
inside	3.04452243772
cold	3.04452243772
long	3.04452243772
guess	3.04452243772
loved	3.04452243772
bottle	3.03939754431
bite	3.03371249357
raw	3.03371249357
player	3.03371249357
string	3.03371249357
cash	3.03371249357
mom	3.03371249357
hurry	3.03371249357
signs	3.03371249357
lil	3.03371249357
booty	3.03371249357
closing	3.03371249357
conversation	3.03371249357
break	2.99573227355
wake	2.99573227355
chance	2.99573227355
lookin	2.99337176672
shot	2.99337176672
deal	2.98091953028
em	2.98091953028
kinda	2.98091953028
hold	2.94443897917
wait	2.94443897917
eyes	2.94443897917
money	2.94443897917
big	2.94443897917
hero	2.93993091474
chest	2.93993091474
es	2.93993091474
keys	2.93993091474
key	2.93993091474
kisses	2.93993091474
tryin	2.93297013965
mouth	2.93297013965
thousand	2.93297013965
empty	2.93297013965
trouble	2.91710977071
mad	2.91710977071
white	2.91710977071
black	2.91710977071
darling	2.91710977071
lead	2.91710977071
friend	2.8903717579
door	2.8903717579
reason	2.8903717579
game	2.8903717579
stay	2.8903717579
suga	2.86676055712
mo	2.86676055712
misbehave	2.86676055712
naughty	2.86676055712
clarity	2.86676055712
seein	2.86676055712
mile	2.86676055712
steppin	2.86676055712
siempre	2.86676055712
savior	2.86676055712
sour	2.86676055712
heroes	2.86676055712
jail	2.86676055712
dismissed	2.86676055712
fired	2.86676055712
butt	2.86676055712
copy	2.86676055712
depressed	2.86676055712
phil	2.86676055712
bombs	2.86676055712
husband	2.86676055712
seas	2.86676055712
colours	2.86676055712
dancefloor	2.86676055712
puppy	2.86676055712
applause	2.86676055712
cruisin	2.86676055712
crowded	2.86676055712
leading	2.86676055712
saint	2.86676055712
declined	2.86676055712
nope	2.86676055712
sola	2.86676055712
license	2.86676055712
connection	2.86676055712
brilliant	2.86676055712
shitty	2.86676055712
foolish	2.86676055712
curious	2.86676055712
noche	2.86676055712
2000	2.86676055712
playa	2.86676055712
proof	2.86676055712
loco	2.86676055712
backwards	2.86676055712
disease	2.86676055712
holiday	2.86676055712
cuss	2.86676055712
vuitton	2.86676055712
signed	2.86676055712
monday	2.86676055712
sing	2.8351937444
care	2.83321334406
knew	2.83321334406
forever	2.83321334406
meant	2.83321334406
oooh	2.82112623698
driving	2.82112623698
moved	2.82112623698
king	2.82112623698
wrote	2.82112623698
bend	2.82112623698
1	2.82112623698
problem	2.82112623698
kids	2.81639210785
mess	2.81639210785
throw	2.81639210785
pass	2.81639210785
fact	2.81639210785
sick	2.81639210785
side	2.77258872224
true	2.77258872224
full	2.77258872224
miss	2.77258872224
hands	2.77258872224
goin	2.77258872224
dear	2.74671769577
round	2.74671769577
write	2.74671769577
damn	2.74671769577
crawl	2.72501526372
asked	2.72501526372
bathroom	2.72501526372
bein	2.72501526372
diamonds	2.72501526372
mood	2.72501526372
tryna	2.72501526372
foreign	2.72501526372
pack	2.72501526372
singin	2.72501526372
god	2.7080502011
free	2.7080502011
hand	2.7080502011
losing	2.7080502011
dark	2.7080502011
deep	2.7080502011
feels	2.7080502011
understand	2.7080502011
talking	2.7080502011
run	2.7080502011
light	2.7080502011
words	2.7080502011
forgot	2.70703611774
ship	2.70703611774
mister	2.70703611774
paradise	2.70703611774
point	2.70703611774
explain	2.70703611774
rollin	2.70703611774
ha	2.70703611774
hate	2.68752107256
track	2.68752107256
pick	2.68752107256
supposed	2.68752107256
gettin	2.68752107256
toes	2.65654303586
fail	2.65654303586
fault	2.65654303586
trunk	2.65654303586
pumpin	2.65654303586
hittin	2.65654303586
guilty	2.65654303586
granted	2.65654303586
intro	2.65654303586
saturday	2.65654303586
caused	2.65654303586
worse	2.65654303586
stayed	2.65654303586
dirt	2.65654303586
groove	2.65654303586
dope	2.65654303586
fucked	2.65654303586
ohhh	2.65654303586
lean	2.65654303586
child	2.65053875523
change	2.65053875523
spend	2.65053875523
rap	2.63996754238
grown	2.63996754238
check	2.63996754238
brother	2.63996754238
happened	2.63996754238
lucky	2.63996754238
grab	2.63996754238
till	2.63905732962
style	2.63905732962
close	2.63905732962
moment	2.63905732962
move	2.63905732962
made	2.63905732962
star	2.63905732962
felt	2.56494935746
soul	2.56494935746
drive	2.56494935746
song	2.56494935746
lips	2.56494935746
guy	2.54518664574
rain	2.54345551204
shadow	2.54345551204
taste	2.54345551204
sex	2.54345551204
lovin	2.54345551204
chorus	2.54345551204
somethin	2.54345551204
kick	2.54345551204
sound	2.48490664979
roll	2.48490664979
picture	2.48490664979
minute	2.48490664979
cool	2.48490664979
live	2.48490664979
car	2.48490664979
heard	2.48490664979
half	2.48490664979
lady	2.48490664979
fine	2.48490664979
control	2.48490664979
truth	2.48490664979
bed	2.48490664979
leaves	2.43158003797
relax	2.43158003797
switch	2.43158003797
nothin	2.43158003797
respect	2.43158003797
thinks	2.43158003797
favorite	2.43158003797
case	2.43158003797
lovers	2.43158003797
park	2.43158003797
cuz	2.43158003797
plays	2.43158003797
bought	2.43158003797
admit	2.43158003797
jack	2.43083517747
tune	2.43083517747
bridge	2.43083517747
kid	2.43083517747
gray	2.43083517747
starting	2.43083517747
sense	2.43083517747
refuse	2.43083517747
return	2.43083517747
plan	2.43083517747
fucking	2.43083517747
freak	2.43083517747
loves	2.43083517747
laugh	2.43083517747
stage	2.43083517747
ho	2.43083517747
phone	2.42872529182
doin	2.42872529182
radio	2.42872529182
dead	2.42872529182
slow	2.42872529182
pay	2.42872529182
story	2.42872529182
set	2.42872529182
taking	2.42872529182
swear	2.42872529182
promise	2.42872529182
buy	2.42872529182
screams	2.42131160672
throwin	2.42131160672
wink	2.42131160672
enter	2.42131160672
weeks	2.42131160672
hooked	2.42131160672
gangsta	2.42131160672
melted	2.42131160672
sleeps	2.42131160672
bobby	2.42131160672
dyin	2.42131160672
presence	2.42131160672
float	2.42131160672
faking	2.42131160672
faithful	2.42131160672
dip	2.42131160672
ludacris	2.42131160672
wont	2.42131160672
motherfuckers	2.42131160672
cities	2.42131160672
askin	2.42131160672
weed	2.42131160672
sprung	2.42131160672
youi	2.42131160672
stealing	2.42131160672
liar	2.42131160672
lack	2.42131160672
bout	2.42131160672
mami	2.42131160672
8	2.42131160672
sleeve	2.42131160672
common	2.42131160672
throwing	2.42131160672
fans	2.42131160672
rope	2.42131160672
cents	2.42131160672
shirt	2.42131160672
rappers	2.42131160672
lend	2.42131160672
rabbit	2.42131160672
counter	2.42131160672
flex	2.42131160672
bills	2.42131160672
globe	2.42131160672
kissin	2.42131160672
upset	2.42131160672
envy	2.42131160672
joke	2.42131160672
tuesday	2.42131160672
thug	2.42131160672
thief	2.42131160672
peter	2.42131160672
volume	2.42131160672
dangerous	2.42131160672
pit	2.42131160672
blue	2.3978952728
hurt	2.3978952728
gave	2.3978952728
pain	2.3978952728
worry	2.3978952728
thinking	2.3978952728
pull	2.3978952728
feet	2.3978952728
ride	2.3978952728
sky	2.3978952728
kissed	2.3978952728
friends	2.3978952728
tough	2.38012745025
spin	2.38012745025
moves	2.38012745025
woman	2.38012745025
makin	2.38012745025
single	2.38012745025
livin	2.38012745025
brand	2.38012745025
harlem	2.34720038896
turnin	2.34720038896
dawn	2.34720038896
letter	2.34720038896
una	2.34720038896
games	2.34720038896
shawty	2.34720038896
bells	2.34720038896
wheel	2.34720038896
drinks	2.34720038896
swagger	2.34720038896
clue	2.34720038896
sunday	2.34720038896
underneath	2.34720038896
answer	2.34720038896
boyfriend	2.34720038896
rent	2.34720038896
doctor	2.34720038896
magical	2.34720038896
swim	2.34720038896
deserve	2.34720038896
poor	2.34720038896
ticket	2.34720038896
person	2.34720038896
standin	2.34720038896
mic	2.34720038896
biggest	2.34720038896
sleep	2.30258509299
room	2.30258509299
mine	2.30258509299
easy	2.30258509299
remember	2.30258509299
years	2.30258509299
town	2.30258509299
drink	2.30258509299
young	2.30258509299
jump	2.30258509299
top	2.29853257479
ten	2.29853257479
prefix	2.28917754577
diss	2.28917754577
todaya	2.28917754577
rumbeando	2.28917754577
trespasser	2.28917754577
canyons	2.28917754577
nowi	2.28917754577
traje	2.28917754577
oooo	2.28917754577
flashy	2.28917754577
undercover	2.28917754577
specs	2.28917754577
forgetting	2.28917754577
veux	2.28917754577
bipolar	2.28917754577
cannibals	2.28917754577
harrisuh	2.28917754577
shocked	2.28917754577
splinter	2.28917754577
piercing	2.28917754577
geico	2.28917754577
ninety	2.28917754577
pantyhose	2.28917754577
plot	2.28917754577
pupilas	2.28917754577
asses	2.28917754577
mekhi	2.28917754577
pudo	2.28917754577
escapehey	2.28917754577
scribble	2.28917754577
feenin	2.28917754577
straddle	2.28917754577
righti	2.28917754577
addictive	2.28917754577
pollutin	2.28917754577
rid	2.28917754577
bung	2.28917754577
provide	2.28917754577
infecting	2.28917754577
pinchin	2.28917754577
hov	2.28917754577
becky	2.28917754577
description	2.28917754577
stefani	2.28917754577
salon	2.28917754577
muffin	2.28917754577
fireplace	2.28917754577
denver	2.28917754577
carve	2.28917754577
gents	2.28917754577
confuse	2.28917754577
accusates	2.28917754577
xzibit	2.28917754577
manicure	2.28917754577
bony	2.28917754577
heeded	2.28917754577
lucy	2.28917754577
dawg	2.28917754577
respectin	2.28917754577
techno	2.28917754577
lollipop	2.28917754577
certified	2.28917754577
lousy	2.28917754577
chopped	2.28917754577
mentiras	2.28917754577
floors	2.28917754577
youse	2.28917754577
airwaves	2.28917754577
digs	2.28917754577
dealin	2.28917754577
kissable	2.28917754577
solely	2.28917754577
cumma	2.28917754577
yourslet	2.28917754577
screws	2.28917754577
cryshady	2.28917754577
genuine	2.28917754577
bleachers	2.28917754577
unannounced	2.28917754577
cookout	2.28917754577
endin	2.28917754577
bonnie	2.28917754577
williamshit	2.28917754577
touches	2.28917754577
suffocates	2.28917754577
meditate	2.28917754577
rhymin	2.28917754577
babyno	2.28917754577
pads	2.28917754577
escaping	2.28917754577
cuello	2.28917754577
moppin	2.28917754577
underarm	2.28917754577
pedicure	2.28917754577
ringo	2.28917754577
discovery	2.28917754577
claws	2.28917754577
smelled	2.28917754577
antelopes	2.28917754577
cow	2.28917754577
studio	2.28917754577
gwen	2.28917754577
tony	2.28917754577
trina	2.28917754577
tiny	2.28917754577
drowsy	2.28917754577
micheal	2.28917754577
whoopin	2.28917754577
jerry	2.28917754577
complex	2.28917754577
principals	2.28917754577
moose	2.28917754577
alonemy	2.28917754577
kim	2.28917754577
irreplaceablethe	2.28917754577
performance	2.28917754577
thi	2.28917754577
camps	2.28917754577
tha	2.28917754577
intentionally	2.28917754577
yee	2.28917754577
goggles	2.28917754577
farther	2.28917754577
yer	2.28917754577
candidate	2.28917754577
humanity	2.28917754577
honored	2.28917754577
creek	2.28917754577
creer	2.28917754577
jerkin	2.28917754577
noontime	2.28917754577
confiaba	2.28917754577
cipher	2.28917754577
cybertron	2.28917754577
hospital	2.28917754577
methey	2.28917754577
encuentre	2.28917754577
obscene	2.28917754577
shoots	2.28917754577
battery	2.28917754577
brem	2.28917754577
revel	2.28917754577
bedouin	2.28917754577
wealthy	2.28917754577
lingers	2.28917754577
playboy	2.28917754577
tit	2.28917754577
interested	2.28917754577
stagnant	2.28917754577
klondike	2.28917754577
lonelyooh	2.28917754577
wardobe	2.28917754577
cheater	2.28917754577
dior	2.28917754577
switches	2.28917754577
battle	2.28917754577
spaced	2.28917754577
mill	2.28917754577
cantaloupes	2.28917754577
ves	2.28917754577
mewhere	2.28917754577
crates	2.28917754577
decir	2.28917754577
swoop	2.28917754577
goodyear	2.28917754577
gravitate	2.28917754577
nesting	2.28917754577
esperanza	2.28917754577
superstardom	2.28917754577
querer	2.28917754577
babyface	2.28917754577
unexpected	2.28917754577
villa	2.28917754577
pms	2.28917754577
knahm	2.28917754577
slighted	2.28917754577
substitute	2.28917754577
boats	2.28917754577
axel	2.28917754577
grabbin	2.28917754577
climbs	2.28917754577
groups	2.28917754577
morals	2.28917754577
texture	2.28917754577
touchdown	2.28917754577
intense	2.28917754577
clitoris	2.28917754577
cookouts	2.28917754577
valued	2.28917754577
values	2.28917754577
predict	2.28917754577
globetrotter	2.28917754577
boyring	2.28917754577
youlucky	2.28917754577
magician	2.28917754577
divided	2.28917754577
vital	2.28917754577
gaping	2.28917754577
divides	2.28917754577
birdsong	2.28917754577
aow	2.28917754577
hombre	2.28917754577
date	2.28917754577
cutt	2.28917754577
texas	2.28917754577
kkk	2.28917754577
wagon	2.28917754577
phifer	2.28917754577
debating	2.28917754577
ronnie	2.28917754577
antenna	2.28917754577
motorboat	2.28917754577
ohhit	2.28917754577
intercourse	2.28917754577
trauma	2.28917754577
infidelity	2.28917754577
infesting	2.28917754577
aboard	2.28917754577
intuition	2.28917754577
oohi	2.28917754577
concert	2.28917754577
carson	2.28917754577
snatch	2.28917754577
ridiculous	2.28917754577
daredone	2.28917754577
colombians	2.28917754577
vanjewish	2.28917754577
dissed	2.28917754577
parking	2.28917754577
mates	2.28917754577
datsun	2.28917754577
maintain	2.28917754577
channel	2.28917754577
flattered	2.28917754577
frio	2.28917754577
boiling	2.28917754577
fcc	2.28917754577
pager	2.28917754577
conspicuous	2.28917754577
babyin	2.28917754577
lius	2.28917754577
cloth	2.28917754577
beaner	2.28917754577
aggressive	2.28917754577
shimmer	2.28917754577
ovulating	2.28917754577
woof	2.28917754577
begotta	2.28917754577
phoneys	2.28917754577
prima	2.28917754577
worrying	2.28917754577
picnic	2.28917754577
startedyou	2.28917754577
sugarcoated	2.28917754577
existence	2.28917754577
bluffin	2.28917754577
bizkit	2.28917754577
lonley	2.28917754577
byei	2.28917754577
avecina	2.28917754577
punto	2.28917754577
presas	2.28917754577
blistering	2.28917754577
shortstop	2.28917754577
canto	2.28917754577
cornered	2.28917754577
custody	2.28917754577
almighty	2.28917754577
conozco	2.28917754577
cutie	2.28917754577
disconnected	2.28917754577
innocenthey	2.28917754577
ignition	2.28917754577
trice	2.28917754577
lookout	2.28917754577
gimmicks	2.28917754577
blaw	2.28917754577
pinky	2.28917754577
downers	2.28917754577
stepped	2.28917754577
pam	2.28917754577
driven	2.28917754577
oir	2.28917754577
tracking	2.28917754577
whee	2.28917754577
trains	2.28917754577
taxi	2.28917754577
hellions	2.28917754577
thingwake	2.28917754577
ninty	2.28917754577
dayhey	2.28917754577
feminist	2.28917754577
pocko	2.28917754577
itladies	2.28917754577
favella	2.28917754577
cuando	2.28917754577
upsuperstar	2.28917754577
simmons	2.28917754577
patrick	2.28917754577
acapellas	2.28917754577
joking	2.28917754577
willin	2.28917754577
hustle	2.28917754577
artis	2.28917754577
backgirl	2.28917754577
sadder	2.28917754577
deranged	2.28917754577
chivalry	2.28917754577
instruments	2.28917754577
yous	2.28917754577
intervention	2.28917754577
formulate	2.28917754577
hazards	2.28917754577
mammals	2.28917754577
mics	2.28917754577
spose	2.28917754577
clownin	2.28917754577
blueish	2.28917754577
pharrell	2.28917754577
borni	2.28917754577
haitians	2.28917754577
knots	2.28917754577
selfishly	2.28917754577
gambling	2.28917754577
symbol	2.28917754577
roxanne	2.28917754577
yeahmaking	2.28917754577
preppy	2.28917754577
psychic	2.28917754577
bape	2.28917754577
separar	2.28917754577
mp3	2.28917754577
fairness	2.28917754577
tp	2.28917754577
program	2.28917754577
youwhoa	2.28917754577
probablymy	2.28917754577
lingerie	2.28917754577
fag	2.28917754577
exotic	2.28917754577
cable	2.28917754577
startin	2.28917754577
flick	2.28917754577
sync	2.28917754577
burger	2.28917754577
amplified	2.28917754577
overload	2.28917754577
sus	2.28917754577
cinemas	2.28917754577
diapers	2.28917754577
operating	2.28917754577
